date,open,high,low,close,Adj Close,volume,rsi
2001-10-31,106.900002,107.860001,105.800003,105.800003,70.715309,28124200,42.17
2001-11-01,106.599998,109.010002,105.699997,108.510002,72.526657,29806800,51.11
2001-11-02,108.440002,109.379997,107.870003,109.25,73.021248,17575900,53.23
2001-11-05,110.120003,111.089996,109.949997,110.68,73.977043,15929500,57.11
2001-11-06,110.349998,112.480003,109.849998,112.400002,75.126656,23245800,61.27
2001-11-07,111.769997,113.120003,111.639999,112.25,75.026436,19716000,60.72
2001-11-08,112.870003,114.080002,111.900002,112.599998,75.260345,22563500,61.59
2001-11-09,112.25,112.959999,111.440002,112.720001,75.340584,15895800,61.9
2001-11-12,111.0,112.650002,110.0,112.029999,74.879387,26068800,58.94
2001-11-13,113.440002,114.550003,113.18,114.550003,76.563728,15296200,65.45
2001-11-14,115.169998,115.400002,113.709999,114.660004,76.637222,17571300,65.7
2001-11-15,114.370003,115.18,113.93,114.870003,76.77758,19470200,66.22
2001-11-16,115.080002,115.099998,113.400002,114.360001,76.436676,18134900,63.72
2001-11-19,114.919998,115.849998,114.449997,115.769997,77.379135,13625400,67.38
2001-11-20,115.370003,115.800003,114.639999,114.800003,76.730789,16209700,62.69
2001-11-21,114.5,114.669998,113.510002,114.040001,76.222824,11470200,59.22
2001-11-23,114.040001,115.75,114.0,115.68,77.319016,6717100,63.87
2001-11-26,115.75,116.339996,115.07,115.93,77.486076,13726000,64.54
2001-11-27,115.620003,116.900002,114.089996,115.43,77.151855,19261400,62.08
2001-11-28,114.739998,115.169998,113.25,113.339996,75.754967,20195500,52.99
2001-11-29,113.660004,114.919998,113.0,114.870003,76.77758,16354700,57.85
2001-11-30,114.400002,114.910004,114.019997,114.050003,76.229538,13680300,54.59
2001-12-03,113.650002,114.080002,113.010002,113.370003,75.775017,15220400,51.98
2001-12-04,113.919998,115.300003,113.349998,115.290001,77.058327,17239900,58.08
2001-12-05,115.610001,118.0,115.559998,117.400002,78.468613,25204000,63.57
2001-12-06,117.339996,117.940002,116.93,117.339996,78.428482,17972900,63.31
2001-12-07,116.900002,117.089996,115.699997,116.559998,77.90715,18857800,59.96
2001-12-10,115.849998,116.389999,114.349998,114.379997,76.450058,13862700,51.73
2001-12-11,114.900002,115.720001,113.900002,114.150002,76.296341,20833300,50.93
2001-12-12,114.550003,114.779999,113.110001,114.279999,76.383263,16171500,51.39
2001-12-13,113.449997,113.699997,112.040001,112.059998,74.899452,19026700,43.9
2001-12-14,112.330002,113.489998,112.0,113.129997,75.614578,16721900,47.85
2001-12-17,112.989998,114.360001,112.900002,114.300003,76.396637,13925900,51.83
2001-12-18,114.629997,115.150002,114.339996,114.980003,76.851128,13663700,54.03
2001-12-19,114.089996,115.919998,114.0,115.790001,77.392479,20143400,56.57
2001-12-20,115.5,115.800003,114.550003,114.650002,76.630516,14867900,52.2
2001-12-21,115.029999,115.07,114.199997,114.949997,77.095322,14037700,53.22
2001-12-24,114.830002,115.040001,114.610001,114.730003,76.9478,5728800,52.34
2001-12-26,114.650002,116.209999,114.650002,115.360001,77.370293,10304800,54.67
2001-12-27,115.300003,116.080002,115.25,116.059998,77.839806,9407300,57.17
2001-12-28,116.290001,116.75,115.919998,116.0,77.79953,10593800,56.88
2001-12-31,116.150002,116.389999,114.230003,114.300003,76.659386,14619500,49.25
2002-01-02,115.110001,115.75,113.809998,115.529999,77.484291,18651900,54.05
2002-01-03,115.650002,116.949997,115.540001,116.839996,78.3629,15743000,58.55
2002-01-04,117.169998,117.980003,116.550003,117.620003,78.88607,20140700,61.0
2002-01-07,117.699997,117.989998,116.559998,116.790001,78.329391,13106500,57.13
2002-01-08,116.790001,117.059998,115.970001,116.519997,78.148285,12683700,55.89
